day,timestamp,lat,lon,speed_kmh,heading_deg,altitude_m,magvar_deg,accel_x,accel_y,accel_z,dt_s,outlier,source_file
all,2026-08-12T04:00:25,25.774017,-80.141270,48.00,265.5,-10.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:00:26,25.774008,-80.141402,48.00,265.8,-9.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:00:27,25.773999,-80.141535,48.00,266.0,-8.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:00:28,25.773991,-80.141668,48.00,266.2,-7.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:00:29,25.773984,-80.141801,48.00,266.5,-6.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:00:30,25.773977,-80.141934,48.00,266.8,-10.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:00:31,25.773971,-80.142067,48.00,267.0,-9.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:00:32,25.773965,-80.142200,48.00,267.2,-8.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:00:33,25.773960,-80.142333,48.00,267.5,-7.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:00:34,25.773955,-80.142466,48.00,267.8,-6.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:00:35,25.773951,-80.142599,48.00,268.0,-10.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:00:36,25.773948,-80.142732,48.00,268.2,-9.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:00:37,25.773944,-80.142865,48.00,268.5,-8.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:00:38,25.773942,-80.142998,48.00,268.8,-7.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:00:39,25.773940,-80.143132,48.00,269.0,-6.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:00:40,25.773938,-80.143265,48.00,269.2,-10.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:00:41,25.773937,-80.143398,48.00,269.5,-9.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:00:42,25.773937,-80.143531,48.00,269.8,-8.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:00:43,25.773937,-80.143664,48.00,270.0,-7.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:00:44,25.773937,-80.143797,48.00,270.2,-6.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:00:45,25.773938,-80.143930,48.00,270.5,-10.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:00:46,25.773940,-80.144064,48.00,270.8,-9.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:00:47,25.773942,-80.144197,48.00,271.0,-8.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:00:48,25.773944,-80.144330,48.00,271.2,-7.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:00:49,25.773948,-80.144463,48.00,271.5,-6.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:00:50,25.773951,-80.144596,48.00,271.8,-10.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:00:51,25.773955,-80.144729,48.00,272.0,-9.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:00:52,25.773960,-80.144862,48.00,272.2,-8.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:00:53,25.773965,-80.144995,48.00,272.5,-7.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:00:54,25.773971,-80.145128,48.00,272.8,-6.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:00:55,25.773977,-80.145261,48.00,273.0,-10.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:00:56,25.773984,-80.145394,48.00,273.2,-9.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:00:57,25.773991,-80.145527,48.00,273.5,-8.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:00:58,25.773999,-80.145660,48.00,273.8,-7.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:00:59,25.774008,-80.145793,48.00,274.0,-6.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:00,25.774017,-80.145926,48.00,274.2,-10.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:01,25.774026,-80.146058,48.00,274.5,-9.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:02,25.774036,-80.146191,48.00,274.8,-8.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:03,25.774046,-80.146324,48.00,275.0,-7.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:04,25.774057,-80.146456,48.00,275.2,-6.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:05,25.774069,-80.146589,48.00,275.5,-10.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:06,25.774081,-80.146721,48.00,275.8,-9.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:07,25.774093,-80.146854,48.00,276.0,-8.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:08,25.774106,-80.146986,48.00,276.2,-7.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:09,25.774120,-80.147118,48.00,276.5,-6.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:10,25.774134,-80.147251,48.00,276.8,-10.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:11,25.774149,-80.147383,48.00,277.0,-9.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:12,25.774164,-80.147515,48.00,277.2,-8.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:13,25.774179,-80.147647,48.00,277.5,-7.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:14,25.774196,-80.147779,48.00,277.8,-6.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:15,25.774212,-80.147911,48.00,278.0,-10.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:16,25.774230,-80.148042,48.00,278.2,-9.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:17,25.774247,-80.148174,48.00,278.5,-8.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:18,25.774265,-80.148306,48.00,278.8,-7.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:19,25.774284,-80.148437,48.00,279.0,-6.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:20,25.774304,-80.148569,48.00,279.2,-10.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:21,25.774323,-80.148700,48.00,279.5,-9.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:22,25.774344,-80.148831,48.00,279.8,-8.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:23,25.774364,-80.148962,48.00,280.0,-7.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:24,25.774386,-80.149093,48.00,280.2,-6.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:25,25.774408,-80.149224,48.00,280.5,-10.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:26,25.774430,-80.149355,48.00,280.8,-9.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:27,25.774453,-80.149486,48.00,281.0,-8.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:28,25.774476,-80.149616,48.00,281.2,-7.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:29,25.774500,-80.149747,48.00,281.5,-6.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:30,25.774525,-80.149877,48.00,281.8,-10.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:31,25.774550,-80.150008,48.00,282.0,-9.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:32,25.774575,-80.150138,48.00,282.2,-8.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:33,25.774601,-80.150268,48.00,282.5,-7.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:34,25.774627,-80.150398,48.00,282.8,-6.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:35,25.774654,-80.150527,48.00,283.0,-10.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:36,25.774682,-80.150657,48.00,283.2,-9.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:37,25.774710,-80.150786,48.00,283.5,-8.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:38,25.774738,-80.150916,48.00,283.8,-7.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:39,25.774767,-80.151045,48.00,284.0,-6.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:40,25.774797,-80.151174,48.00,284.2,-10.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:41,25.774827,-80.151303,48.00,284.5,-9.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:42,25.774857,-80.151432,48.00,284.8,-8.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:43,25.774888,-80.151560,48.00,285.0,-7.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:44,25.774920,-80.151689,48.00,285.2,-6.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:45,25.774952,-80.151817,48.00,285.5,-10.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:46,25.774985,-80.151945,48.00,285.8,-9.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:47,25.775018,-80.152073,48.00,286.0,-8.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:48,25.775051,-80.152201,48.00,286.2,-7.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:49,25.775085,-80.152329,48.00,286.5,-6.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:50,25.775120,-80.152456,48.00,286.8,-10.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:51,25.775155,-80.152584,48.00,287.0,-9.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:52,25.775190,-80.152711,48.00,287.2,-8.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:53,25.775226,-80.152838,48.00,287.5,-7.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:54,25.775263,-80.152965,48.00,287.8,-6.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:55,25.775300,-80.153091,48.00,288.0,-10.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:56,25.775338,-80.153218,48.00,288.2,-9.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:57,25.775376,-80.153344,48.00,288.5,-8.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:58,25.775414,-80.153470,48.00,288.8,-7.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:01:59,25.775453,-80.153596,48.00,289.0,-6.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:00,25.775493,-80.153722,48.00,289.2,-10.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:01,25.775533,-80.153847,48.00,289.5,-9.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:02,25.775573,-80.153973,48.00,289.8,-8.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:03,25.775614,-80.154098,48.00,290.0,-7.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:04,25.775656,-80.154223,48.00,290.2,-6.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:05,25.775698,-80.154347,48.00,290.5,-10.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:06,25.775740,-80.154472,48.00,290.8,-9.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:07,25.775783,-80.154596,48.00,291.0,-8.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:08,25.775827,-80.154720,48.00,291.2,-7.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:09,25.775871,-80.154844,48.00,291.5,-6.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:10,25.775915,-80.154968,48.00,291.8,-10.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:11,25.775960,-80.155091,48.00,292.0,-9.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:12,25.776005,-80.155215,48.00,292.2,-8.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:13,25.776051,-80.155338,48.00,292.5,-7.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:14,25.776098,-80.155460,48.00,292.8,-6.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:15,25.776145,-80.155583,48.00,293.0,-10.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:16,25.776192,-80.155705,48.00,293.2,-9.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:17,25.776240,-80.155827,48.00,293.5,-8.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:18,25.776288,-80.155949,48.00,293.8,-7.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:19,25.776337,-80.156071,48.00,294.0,-6.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:20,25.776386,-80.156192,48.00,294.2,-10.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:21,25.776436,-80.156314,48.00,294.5,-9.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:22,25.776486,-80.156434,48.00,294.8,-8.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:23,25.776537,-80.156555,48.00,295.0,-7.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:24,25.776588,-80.156676,48.00,295.2,-6.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:25,25.776639,-80.156796,48.00,295.5,-10.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:26,25.776692,-80.156916,48.00,295.8,-9.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:27,25.776744,-80.157035,48.00,296.0,-8.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:28,25.776797,-80.157155,48.00,296.2,-7.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:29,25.776851,-80.157274,48.00,296.5,-6.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:30,25.776905,-80.157393,48.00,296.8,-10.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:31,25.776959,-80.157512,48.00,297.0,-9.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:32,25.777014,-80.157630,48.00,297.2,-8.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:33,25.777069,-80.157748,48.00,297.5,-7.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:34,25.777125,-80.157866,48.00,297.8,-6.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:35,25.777181,-80.157983,48.00,298.0,-10.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:36,25.777238,-80.158101,48.00,298.2,-9.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:37,25.777295,-80.158218,48.00,298.5,-8.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:38,25.777353,-80.158334,48.00,298.8,-7.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:39,25.777411,-80.158451,48.00,299.0,-6.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:40,25.777470,-80.158567,48.00,299.2,-10.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:41,25.777529,-80.158683,48.00,299.5,-9.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:42,25.777588,-80.158799,48.00,299.8,-8.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:43,25.777648,-80.158914,48.00,300.0,-7.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:44,25.777709,-80.159029,48.00,300.2,-6.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:45,25.777770,-80.159144,48.00,300.5,-10.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:46,25.777831,-80.159258,48.00,300.8,-9.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:47,25.777893,-80.159372,48.00,301.0,-8.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:48,25.777955,-80.159486,48.00,301.2,-7.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:49,25.778017,-80.159600,48.00,301.5,-6.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:50,25.778081,-80.159713,48.00,301.8,-10.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:51,25.778144,-80.159826,48.00,302.0,-9.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:52,25.778208,-80.159938,48.00,302.2,-8.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:53,25.778273,-80.160051,48.00,302.5,-7.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:54,25.778337,-80.160163,48.00,302.8,-6.0,0.0,0.000,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:55,25.778403,-80.160274,48.00,303.0,-10.0,0.0,0.010,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:56,25.778468,-80.160386,48.00,303.2,-9.0,0.0,0.020,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:57,25.778535,-80.160497,48.00,303.5,-8.0,0.0,0.000,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:58,25.778601,-80.160608,48.00,303.8,-7.0,0.0,0.010,0.000,0.010,1.000,0,ligo_ts_trailer_large.ts
all,2026-08-12T04:02:59,25.778668,-80.160718,48.00,304.0,-6.0,0.0,0.020,0.000,0.000,1.000,0,ligo_ts_trailer_large.ts
