day,timestamp,lat,lon,speed_kmh,heading_deg,altitude_m,magvar_deg,accel_x,accel_y,accel_z,dt_s,outlier,source_file
all,2026-04-17T01:01:23,42.499456,-88.105164,70.00,264.5,-9.0,,0.000,0.000,0.000,1.000,0,viidure_multi_per_pes.ts
all,2026-04-17T01:01:24,42.499440,-88.105400,70.00,264.8,-8.0,,0.010,0.000,0.010,1.000,0,viidure_multi_per_pes.ts
all,2026-04-17T01:01:25,42.499425,-88.105636,70.00,265.0,-7.0,,0.020,0.000,0.000,1.000,0,viidure_multi_per_pes.ts
all,2026-04-17T01:01:26,42.499411,-88.105872,70.00,265.3,-6.0,,0.000,0.000,0.010,1.000,0,viidure_multi_per_pes.ts
all,2026-04-17T01:01:27,42.499397,-88.106109,70.00,265.5,-10.0,,0.010,0.000,0.000,1.000,0,viidure_multi_per_pes.ts
all,2026-04-17T01:01:28,42.499384,-88.106345,70.00,265.8,-9.0,,0.020,0.000,0.010,1.000,0,viidure_multi_per_pes.ts
all,2026-04-17T01:01:29,42.499372,-88.106582,70.00,266.0,-8.0,,0.000,0.000,0.000,1.000,0,viidure_multi_per_pes.ts
all,2026-04-17T01:01:30,42.499360,-88.106819,70.00,266.3,-7.0,,0.010,0.000,0.010,1.000,0,viidure_multi_per_pes.ts
all,2026-04-17T01:01:31,42.499350,-88.107055,70.00,266.5,-6.0,,0.020,0.000,0.000,1.000,0,viidure_multi_per_pes.ts
all,2026-04-17T01:01:32,42.499340,-88.107292,70.00,266.8,-10.0,,0.000,0.000,0.010,1.000,0,viidure_multi_per_pes.ts
all,2026-04-17T01:01:33,42.499331,-88.107529,70.00,267.0,-9.0,,0.010,0.000,0.000,1.000,0,viidure_multi_per_pes.ts
all,2026-04-17T01:01:34,42.499322,-88.107766,70.00,267.3,-8.0,,0.020,0.000,0.010,1.000,0,viidure_multi_per_pes.ts
all,2026-04-17T01:01:35,42.499315,-88.108003,70.00,267.5,-7.0,,0.000,0.000,0.000,1.000,0,viidure_multi_per_pes.ts
all,2026-04-17T01:01:36,42.499308,-88.108240,70.00,267.8,-6.0,,0.010,0.000,0.010,1.000,0,viidure_multi_per_pes.ts
all,2026-04-17T01:01:37,42.499302,-88.108477,70.00,268.0,-10.0,,0.020,0.000,0.000,1.000,0,viidure_multi_per_pes.ts
all,2026-04-17T01:01:38,42.499296,-88.108714,70.00,268.3,-9.0,,0.000,0.000,0.010,1.000,0,viidure_multi_per_pes.ts
all,2026-04-17T01:01:39,42.499292,-88.108951,70.00,268.5,-8.0,,0.010,0.000,0.000,1.000,0,viidure_multi_per_pes.ts
all,2026-04-17T01:01:40,42.499288,-88.109188,70.00,268.8,-7.0,,0.020,0.000,0.010,1.000,0,viidure_multi_per_pes.ts
all,2026-04-17T01:01:41,42.499285,-88.109425,70.00,269.0,-6.0,,0.000,0.000,0.000,1.000,0,viidure_multi_per_pes.ts
all,2026-04-17T01:01:42,42.499283,-88.109663,70.00,269.3,-10.0,,0.010,0.000,0.010,1.000,0,viidure_multi_per_pes.ts
all,2026-04-17T01:01:43,42.499281,-88.109900,70.00,269.5,-9.0,,0.020,0.000,0.000,1.000,0,viidure_multi_per_pes.ts
all,2026-04-17T01:01:44,42.499280,-88.110137,70.00,269.8,-8.0,,0.000,0.000,0.010,1.000,0,viidure_multi_per_pes.ts
all,2026-04-17T01:01:45,42.499280,-88.110374,70.00,270.0,-7.0,,0.010,0.000,0.000,1.000,0,viidure_multi_per_pes.ts
all,2026-04-17T01:01:46,42.499281,-88.110611,70.00,270.3,-6.0,,0.020,0.000,0.010,1.000,0,viidure_multi_per_pes.ts
all,2026-04-17T01:01:47,42.499283,-88.110848,70.00,270.5,-10.0,,0.000,0.000,0.000,1.000,0,viidure_multi_per_pes.ts
all,2026-04-17T01:01:48,42.499285,-88.111086,70.00,270.8,-9.0,,0.010,0.000,0.010,1.000,0,viidure_multi_per_pes.ts
all,2026-04-17T01:01:49,42.499288,-88.111323,70.00,271.0,-8.0,,0.020,0.000,0.000,1.000,0,viidure_multi_per_pes.ts
all,2026-04-17T01:01:50,42.499292,-88.111560,70.00,271.3,-7.0,,0.000,0.000,0.010,1.000,0,viidure_multi_per_pes.ts
all,2026-04-17T01:01:51,42.499296,-88.111797,70.00,271.5,-6.0,,0.010,0.000,0.000,1.000,0,viidure_multi_per_pes.ts
all,2026-04-17T01:01:52,42.499302,-88.112034,70.00,271.8,-10.0,,0.020,0.000,0.010,1.000,0,viidure_multi_per_pes.ts
all,2026-04-17T01:01:53,42.499308,-88.112271,70.00,272.0,-9.0,,0.000,0.000,0.000,1.000,0,viidure_multi_per_pes.ts
all,2026-04-17T01:01:54,42.499315,-88.112508,70.00,272.3,-8.0,,0.010,0.000,0.010,1.000,0,viidure_multi_per_pes.ts
all,2026-04-17T01:01:55,42.499322,-88.112745,70.00,272.5,-7.0,,0.020,0.000,0.000,1.000,0,viidure_multi_per_pes.ts
all,2026-04-17T01:01:56,42.499331,-88.112982,70.00,272.8,-6.0,,0.000,0.000,0.010,1.000,0,viidure_multi_per_pes.ts
all,2026-04-17T01:01:57,42.499340,-88.113219,70.00,273.0,-10.0,,0.010,0.000,0.000,1.000,0,viidure_multi_per_pes.ts
all,2026-04-17T01:01:58,42.499350,-88.113456,70.00,273.3,-9.0,,0.020,0.000,0.010,1.000,0,viidure_multi_per_pes.ts
all,2026-04-17T01:01:59,42.499360,-88.113692,70.00,273.5,-8.0,,0.000,0.000,0.000,1.000,0,viidure_multi_per_pes.ts
all,2026-04-17T01:02:00,42.499372,-88.113929,70.00,273.8,-7.0,,0.010,0.000,0.010,1.000,0,viidure_multi_per_pes.ts
all,2026-04-17T01:02:01,42.499384,-88.114166,70.00,274.0,-6.0,,0.020,0.000,0.000,1.000,0,viidure_multi_per_pes.ts
